VCC,TARGTYPE,GCSAT,HOST,RA,DEC,VHEL,VERR,VERR_pe,VERR_ne,ZCONF,VOBS,VOBS_pe,VOBS_ne,ABANDCOR,ABANDCOR_pe,ABANDCOR_ne,HELCOR,SN,KECKID,MASKNAME,SLITNUM,ZSPECNUM,ZQUAL,YLOW,YHIGH,SPEC1DNAME,Type,Probability,Nucleus 
---,GCN,Y,VCC1561,188.6109161376953,12.894139289855957,1856.323486328125,10.211569786071777,9.110554695129395,11.047774314880371,1.0,1884.04345703125,7.204984664916992,10.267102241516113,14.319906234741211,5.4337592124938965,3.882686138153076,13.399998664855957,4.070000171661377,gcN199,vdgc5,31,43,3,94,100,spec1d.vdgc9B.022.gcN122.fits,DE_GC,1.0,0
---,GCN,N,---,188.62271118164062,12.894000053405762,0.29947832226753235,73.47022247314453,40.9481315612793,105.99571228027344,1.0,9.40650749206543,40.56806564331055,105.74315643310547,-4.292969703674316,5.423752307891846,7.204984664916992,13.399998664855957,3.049999952316284,gcN198,vdgc5,30,42,3,66,72,spec1d.vdgc9B.024.gcN124.fits,Star,0.9828646779060364,0
---,GCN,N,---,188.58187866210938,12.8908052444458,251.2330780029297,4.878888130187988,3.7002484798431396,5.0532684326171875,1.0,252.0643768310547,0.0,0.16011077165603638,-12.568695068359375,3.4824092388153076,4.89338493347168,13.399998664855957,5.630000114440918,gcN196,vdgc5,29,41,4,25,31,spec1d.vdgc9B.025.gcN125.fits,Star,0.8655368685722351,0
---,GCN,N,---,188.61541748046875,12.886805534362793,594.5906372070312,5.107053756713867,4.4282755851745605,4.8218207359313965,1.0,590.248291015625,3.942727565765381,4.322990417480469,-17.74227523803711,1.5810937881469727,1.7311975955963135,13.399998664855957,13.109999656677246,gcN193,vdgc5,28,40,4,126,132,spec1d.vdgc9B.026.gcN126.fits,ICGC,0.9998431205749512,0
---,GCN,N,---,188.62203979492188,12.876944541931152,52.35548782348633,22.7559757232666,21.000167846679688,24.309722900390625,1.0,55.928688049316406,20.624269485473633,23.996601104736328,-9.826798439025879,3.752596139907837,3.6825475692749023,13.399998664855957,4.849999904632568,gcN192,vdgc5,27,39,1,45,51,spec1d.vdgc9B.027.gcN131.fits,Star,0.9817047715187073,0
---,GCN,N,---,188.592041015625,12.875166893005371,67.1156997680664,2.932664394378662,2.0445003509521484,1.918486475944519,1.0,67.42664337158203,1.54106605052948,1.2908930778503418,-13.089056015014648,0.4903392195701599,0.6704638600349426,13.399998664855957,28.020000457763672,gcN191,vdgc5,26,38,4,34,40,spec1d.vdgc9B.028.gcN132.fits,Star,0.9806755185127258,0
---,GCN,N,---,188.61195373535156,12.863750457763672,535.0894775390625,7.947878360748291,8.711617469787598,6.619297504425049,1.0,517.1177368164062,8.225689888000488,5.88407039642334,-31.3717041015625,2.5817861557006836,2.7619106769561768,13.399998664855957,4.360000133514404,gcN189,vdgc5,25,36,4,251,257,spec1d.vdgc9B.029.gcN135.fits,ICGC,0.9981446266174316,0
---,GCN,N,---,188.5935821533203,12.831972122192383,11.307093620300293,3.9192724227905273,4.046980857849121,2.57537841796875,1.0,6.044181823730469,3.552457571029663,1.7211906909942627,-18.662912368774414,1.4810246229171753,1.4510037899017334,13.399998664855957,12.6899995803833,gcN178,vdgc5,24,34,4,110,116,spec1d.vdgc9B.030.gcN136.fits,Star,0.9829116463661194,0
---,GCN,N,---,188.55166625976562,12.815472602844238,1610.293212890625,11.603347778320312,9.338180541992188,13.624571800231934,1.0,1606.8917236328125,7.765372276306152,12.818867683410645,-16.80162239074707,5.033482551574707,4.443073749542236,13.399998664855957,3.1500000953674316,gcN174,vdgc5,23,32,4,65,71,spec1d.vdgc9B.032.gcN139.fits,ICGC,1.0,0
---,GCN,N,---,188.5629119873047,12.772889137268066,188.9399871826172,6.459995746612549,6.249176979064941,5.931219100952148,1.0,183.12667846679688,5.513814449310303,5.013468265533447,-19.21329116821289,2.66184139251709,2.9120144844055176,13.399998664855957,7.78000020980835,gcN161,vdgc5,21,28,4,109,114,spec1d.vdgc9B.033.gcN140.fits,Star,0.9450277090072632,0
---,GCN,N,---,188.5308380126953,12.768888473510742,-65.28589630126953,2.6624526977539062,1.5364454984664917,1.5592185258865356,1.0,-73.07054901123047,0.8205676674842834,0.8305745720863342,-21.184656143188477,0.3502423167228699,0.4202907383441925,13.399998664855957,44.25,gcN67,vdgc5,20,27,4,99,104,spec1d.vdgc9B.034.gcN143.fits,Star,0.9790586829185486,0
---,GCN,N,---,188.5228271484375,12.764888763427734,-88.62203979492188,2.954237699508667,2.2135438919067383,1.8170212507247925,1.0,-97.06715393066406,1.7211906909942627,1.210837721824646,-21.845111846923828,0.6104222536087036,0.520359992980957,13.399998664855957,31.809999465942383,gcN66,vdgc5,19,26,4,74,79,spec1d.vdgc9B.035.gcN144.fits,Star,0.9757439494132996,0
---,GCN,N,---,188.47903442382812,12.730083465576172,-31.76270294189453,4.437540054321289,4.2593536376953125,3.5044665336608887,1.0,-7.275032997131348,3.79262375831604,2.8719868659973145,11.087671279907227,1.4810246229171753,1.5710868835449219,13.399998664855957,14.029999732971191,gcN61,vdgc5,18,25,4,64,70,spec1d.vdgc9B.036.gcN151.fits,Star,0.9818284511566162,0
---,GCN,N,---,188.50674438476562,12.728471755981445,-101.68106842041016,6.410388946533203,6.0288615226745605,6.0671586990356445,1.0,-111.42708587646484,5.0034613609313965,5.4337592124938965,-23.146011352539062,3.122159957885742,2.3916547298431396,13.399998664855957,7.119999885559082,gcN59,vdgc5,17,24,4,21,27,spec1d.vdgc9B.037.gcN154.fits,Star,0.9732117056846619,0
---,GCN,N,---,188.5052947998047,12.727222442626953,225.41522216796875,10.918843269348145,11.15650749206543,10.247328758239746,1.0,219.89212036132812,10.116998672485352,9.306438446044922,-18.923091888427734,4.533135890960693,4.102838516235352,13.399998664855957,4.840000152587891,gcN58,vdgc5,16,23,4,58,64,spec1d.vdgc9B.038.gcN156.fits,Star,0.9092408418655396,0
---,GCN,N,---,188.4824981689453,12.723750114440918,51.6149787902832,3.5686326026916504,2.6241233348846436,3.0535712242126465,1.0,43.620174407958984,1.641135334968567,1.851280689239502,-21.39480209350586,1.6211214065551758,2.081439971923828,13.399998664855957,24.399999618530273,gcN57,vdgc5,15,21,4,84,90,spec1d.vdgc9B.039.gcN159.fits,Star,0.9817472696304321,0
---,SERZ,N,---,188.54986572265625,12.741838455200195,73.8303451538086,9.979531288146973,10.640262603759766,8.845633506774902,1.0,4.032789707183838,9.056264877319336,7.615268230438232,-83.19755554199219,5.443766117095947,4.322990417480469,13.399998664855957,10.789999961853027,serendip1,vdgc5,13,18,4,71,77,spec1d.vdgc9B.040.gcN171.fits,Star,0.9800838232040405,0
---,GCA,Y,VCC1539,188.52679443359375,12.739944458007812,1498.4659423828125,14.416007041931152,14.45518970489502,14.066067695617676,1.0,1497.2657470703125,11.417899131774902,11.668071746826172,-14.60010051727295,8.776071548461914,7.755365371704102,13.399998664855957,2.3399999141693115,gcA30,vdgc5,11,15,3,12,17,spec1d.vdgc9B.041.gcN172.fits,DE_GC,1.0,0
---,SGR,N,---,188.2583770751953,9.374221801757812,255.2261962890625,8.367152214050293,7.865938186645508,8.298303604125977,1.0,250.11302185058594,7.605261325836182,8.005537986755371,-19.013153076171875,1.5710868835449219,1.7912391424179077,13.899999618530273,11.109999656677246,sgr271,vdgc3,44,47,4,192,202,spec1d.vdgc9B.042.vir288.fits,Star,0.856828510761261,0
---,GCA,Y,VCC1539,188.5277862548828,12.742777824401855,1562.3001708984375,18.563560485839844,19.724002838134766,17.149831771850586,1.0,1546.6700439453125,19.50349235534668,16.94171905517578,-29.03008460998535,2.66184139251709,2.3516268730163574,13.399998664855957,2.819999933242798,gcA19,vdgc5,8,11,3,21,26,spec1d.vdgc9B.043.vir289.fits,DE_GC,1.0,0
---,GCA,Y,VCC1539,188.526123046875,12.736249923706055,1499.2864990234375,3.565786838531494,2.667947769165039,3.094761371612549,1.0,1497.836181640625,0.840581476688385,1.9713637828826904,-14.850273132324219,2.2015230655670166,2.031405448913574,13.399998664855957,8.819999694824219,gcA16,vdgc5,7,9,1,219,225,spec1d.vdgc9B.044.vir290.fits,DE_GC,1.0,0
---,SERZ,Y,VCC1539,188.53057861328125,12.745100021362305,1578.2911376953125,5.702464580535889,4.924412727355957,5.627077102661133,1.0,1543.3377685546875,4.5731635093688965,5.2936625480651855,-48.35345458984375,1.330920696258545,1.4409968852996826,13.399998664855957,11.119999885559082,serendip1,vdgc5,6,8,4,33,39,spec1d.vdgc9B.045.vir294.fits,DE_GC,1.0,0
---,SGR,N,---,188.51600646972656,12.784722328186035,139.71592712402344,6.754088878631592,6.215306282043457,6.582676887512207,1.0,127.53823852539062,5.713953018188477,6.16426420211792,-25.577693939208984,2.1014537811279297,1.941343069076538,13.399998664855957,9.430000305175781,sgr337,vdgc5,41,58,3,89,95,spec1d.vdgc9B.046.vir295.fits,Star,0.9681819081306458,0
---,GCA,Y,VCC1539,188.53028869628906,12.74447250366211,1488.0987548828125,20.675418853759766,21.527687072753906,19.71311378479004,1.0,1535.79248046875,5.834035873413086,8.135627746582031,34.293724060058594,20.684310913085938,17.912391662597656,13.399998664855957,2.4100000858306885,gcA13,vdgc5,6,7,3,13,17,spec1d.vdgc9B.047.vir296.fits,DE_GC,1.0,0
---,MST,N,---,188.5160369873047,12.68911075592041,374.7885437011719,18.598356246948242,19.24527931213379,19.1268367767334,1.0,430.6379089355469,13.669456481933594,18.582855224609375,42.44936752319336,13.48933219909668,4.353011608123779,13.399998664855957,1.6799999475479126,mst439,vdgc5,43,61,2,43,51,spec1d.vdgc9B.048.vir302.fits,ICGC,0.7200806140899658,0
---,MST,N,---,188.5472869873047,12.748861312866211,1274.2508544921875,26.06377601623535,31.095687866210938,22.2010440826416,1.0,1304.1021728515625,8.585939407348633,14.91031551361084,16.451379776000977,29.860658645629883,16.40134620666504,13.399998664855957,1.5199999809265137,mst504,vdgc5,46,64,3,104,108,spec1d.vdgc9B.049.sgr375.fits,ICGC,1.0,0
---,GCN,N,---,188.5799560546875,11.872278213500977,-46.40290069580078,2.5808210372924805,1.3997178077697754,1.4051800966262817,1.0,0.5303668975830078,0.5804014801979065,0.5804014801979065,33.63326644897461,0.24016615748405457,0.2701869010925293,13.300000190734863,59.86000061035156,gcN176,vdgc6,32,38,4,63,68,spec1d.vdgc9B.050.sgr377.fits,Star,0.9808610677719116,0
---,GCN,N,---,188.57620239257812,11.86602783203125,15.079632759094238,4.385955333709717,3.40990948677063,4.2223286628723145,1.0,64.21442413330078,0.0,0.0,35.83478927612305,3.172194480895996,4.032789707183838,13.300000190734863,4.360000133514404,gcN173,vdgc6,31,36,1,424,430,spec1d.vdgc9B.051.sgr382.fits,Star,0.9828926920890808,0
---,GCN,N,---,188.62783813476562,11.853638648986816,10.836697578430176,6.208749294281006,6.552456378936768,5.099987506866455,1.0,38.88690185546875,6.224305629730225,4.653219223022461,14.750205039978027,1.6211214065551758,1.6711561679840088,13.300000190734863,8.390000343322754,gcN171,vdgc6,30,34,4,15,20,spec1d.vdgc9B.052.sgr383.fits,Star,0.9829127192497253,0
---,GCN,N,---,188.6410369873047,11.846972465515137,1197.00732421875,8.02117919921875,7.317038536071777,8.231416702270508,1.0,1229.850830078125,5.914091110229492,5.423752307891846,19.543519973754883,4.122852325439453,6.064195156097412,13.300000190734863,5.349999904632568,gcN169,vdgc6,29,33,4,30,36,spec1d.vdgc9B.053.sgr387.fits,ICGC,1.0,0
---,GCN,N,---,188.61965942382812,11.844861030578613,23.18524169921875,2.5440080165863037,1.3324623107910156,1.3346774578094482,1.0,47.96318054199219,0.4302976727485657,0.4202907383441925,11.477940559387207,0.16011077165603638,0.20013844966888428,13.300000190734863,82.88999938964844,gcN168,vdgc6,28,32,4,53,59,spec1d.vdgc9B.054.sgr388.fits,Star,0.9827911257743835,0
---,GCN,N,---,188.62863159179688,11.839944839477539,-51.66654586791992,3.75581693649292,3.72035551071167,2.483269691467285,1.0,-17.822328567504883,3.37233304977417,1.8412737846374512,20.544212341308594,0.9506576657295227,1.1007615327835083,13.300000190734863,15.220000267028809,gcN167,vdgc6,27,31,4,69,75,spec1d.vdgc9B.055.sgr389.fits,Star,0.980426013469696,0
---,GCN,N,---,188.62550354003906,11.833639144897461,103.80101013183594,6.4353556632995605,5.39708137512207,6.725627422332764,1.0,140.73736572265625,4.963434219360352,6.234313011169434,23.636350631713867,1.711183786392212,2.191516160964966,13.300000190734863,8.039999961853027,gcN166,vdgc6,26,30,4,71,77,spec1d.vdgc9B.056.sgr391.fits,Star,0.9762856364250183,0
---,GCN,N,---,188.63853454589844,11.83316707611084,65.35441589355469,10.538013458251953,11.257454872131348,9.525176048278809,1.0,87.2203369140625,10.737428665161133,8.135627746582031,8.565925598144531,3.1421737670898438,4.79331636428833,13.300000190734863,4.869999885559082,gcN164,vdgc6,25,29,4,92,98,spec1d.vdgc9B.061.mst526.fits,Star,0.9808173775672913,0
---,GCN,N,---,188.5227508544922,12.000389099121094,-92.2746353149414,3.318415403366089,2.302136182785034,2.733538866043091,1.0,-46.14192199707031,1.641135334968567,2.1514885425567627,32.83271408081055,1.0207061767578125,1.1307823657989502,13.300000190734863,17.209999084472656,gcN106,vdgc6,24,28,4,127,133,spec1d.vdgc9B.062.gcA16.fits,Star,0.9750913977622986,0
---,GCA,Y,VCC1545,188.54400634765625,12.049805641174316,2060.1142578125,13.733000755310059,11.180710792541504,16.152965545654297,1.0,2068.120849609375,3.552457571029663,1.180816888809204,-5.2936625480651855,10.52728271484375,16.061111450195312,13.300000190734863,1.6200000047683716,gcA45,vdgc6,21,23,3,10,16,spec1d.vdgc9B.063.gcA18.fits,DE_GC,1.0,0
---,GCA,Y,VCC1545,188.5434112548828,12.065610885620117,2044.37353515625,26.471975326538086,26.144922256469727,26.636249542236328,1.0,2076.006103515625,25.54767417907715,25.73780632019043,18.33268165588379,5.413745403289795,6.74466609954834,13.300000190734863,2.9800000190734863,gcA33,vdgc6,19,20,3,69,73,spec1d.vdgc9B.064.gcA21.fits,DE_GC,1.0,0
---,GCA,Y,VCC1545,188.5481719970703,12.056249618530273,1984.4620361328125,46.16990280151367,63.428138732910156,30.368343353271484,1.0,1997.912109375,62.873497009277344,26.318206787109375,0.1501038372516632,8.275725364685059,15.100446701049805,13.300000190734863,2.5799999237060547,gcA31,vdgc6,18,19,3,26,31,spec1d.vdgc9B.065.gcA27.fits,DE_GC,1.0,0
---,SERZ,Y,VCC1545,188.5474395751953,12.049620628356934,2083.01025390625,8.485482215881348,9.143228530883789,7.675948619842529,1.0,2095.099365234375,8.335766792297363,4.993454456329346,-1.210837721824646,3.5424506664276123,5.693939208984375,13.300000190734863,5.489999771118164,serendip1,vdgc6,17,18,4,2,8,spec1d.vdgc9B.066.gcN138.fits,DE_GC,1.0,0
---,GCA,Y,VCC1545,188.54971313476562,12.053333282470703,1989.5355224609375,43.62197494506836,30.307052612304688,56.83307647705078,1.0,2002.9656982421875,30.280948638916016,56.819305419921875,0.13008999824523926,0.13008999824523926,0.0,13.300000190734863,1.659999966621399,gcA29,vdgc6,16,16,3,16,20,spec1d.vugc1.000.NUC001.fits,DE_GC,1.0,0
---,GCA,Y,VCC1545,188.54737854003906,12.03094482421875,2127.2509765625,13.554993629455566,12.453285217285156,14.357458114624023,1.0,2163.947021484375,9.726729393005371,12.218453407287598,23.39618492126465,7.675309658050537,7.435143947601318,13.300000190734863,2.809999942779541,gcA23,vdgc6,15,15,3,51,55,spec1d.vugc1.004.GCXL003.fits,DE_GC,1.0,0
---,GCA,Y,VCC1545,188.5640411376953,12.048694610595703,2092.396728515625,9.299042701721191,9.9912748336792,8.099916458129883,1.0,2117.84521484375,7.255019187927246,6.054188251495361,12.148404121398926,6.754673004150391,5.233620643615723,13.300000190734863,2.9700000286102295,gcA21,vdgc6,14,14,4,28,32,spec1d.vugc1.006.GCXL007.fits,DE_GC,1.0,0
---,GCA,Y,VCC1545,188.54071044921875,12.057944297790527,1971.733154296875,25.592403411865234,28.51284408569336,22.53354263305664,1.0,2002.2852783203125,28.09943962097168,21.805084228515625,17.251935958862305,4.6732330322265625,5.543835639953613,13.300000190734863,3.440000057220459,gcA19,vdgc6,13,13,4,25,30,spec1d.vugc1.007.GCXL008.fits,DE_GC,1.0,0
---,GCA,Y,VCC1545,188.5453338623047,12.057472229003906,1871.9342041015625,41.08739471435547,41.04819107055664,41.06756591796875,1.0,1913.3236083984375,38.71678161621094,39.62741470336914,28.089431762695312,13.579394340515137,10.70740795135498,13.300000190734863,3.190000057220459,gcA18,vdgc6,12,12,3,27,31,spec1d.vugc1.009.GCXL011.fits,DE_GC,1.0,0
---,GCA,Y,VCC1545,188.5417022705078,12.042166709899902,2253.4482421875,12.048584938049316,10.25874137878418,13.476115226745605,1.0,2271.09130859375,9.84681224822998,13.249166488647461,4.3430047035217285,2.5917930603027344,2.1214675903320312,13.300000190734863,4.949999809265137,gcA16,vdgc6,11,11,3,14,19,spec1d.vugc1.010.GCXL012.fits,DE_GC,1.0,0
---,GCA,Y,VCC1545,188.54928588867188,12.047111511230469,2066.098388671875,4.443099021911621,3.966214418411255,3.805763006210327,1.0,2084.51220703125,3.3523192405700684,2.9720561504364014,5.113537788391113,1.711183786392212,2.0213983058929443,13.300000190734863,9.229999542236328,gcA11,vdgc6,10,10,4,27,32,spec1d.vugc1.011.GCXL013.fits,DE_GC,1.0,0
---,GCA,Y,VCC1545,188.54812622070312,12.039278030395508,2060.71484375,4.074556827545166,3.5738728046417236,3.3307723999023438,1.0,2077.75732421875,2.8219521045684814,2.691862106323242,3.742588996887207,1.801246166229248,1.5110454559326172,13.300000190734863,10.949999809265137,gcA10,vdgc6,9,9,4,20,25,spec1d.vugc1.012.GCXL015.fits,DE_GC,1.0,0
---,GCA,N,---,188.5501708984375,12.034083366394043,769.5615844726562,3.9666595458984375,4.084553241729736,2.6534390449523926,1.0,786.7343139648438,3.7626030445098877,1.9713637828826904,3.8726789951324463,0.9806784391403198,1.2608723640441895,13.300000190734863,13.59000015258789,gcA9,vdgc6,8,8,4,26,30,spec1d.vugc1.013.GCXL016.fits,ICGC,1.0,0
---,GCA,Y,VCC1545,188.55845642089844,12.044472694396973,2091.566162109375,7.102809429168701,7.2251715660095215,6.304567813873291,1.0,2104.876220703125,6.904776573181152,5.994146823883057,0.010006923228502274,1.7211906909942627,1.5010384321212769,13.300000190734863,8.649999618530273,gcA8,vdgc6,7,7,4,18,22,spec1d.vugc1.014.GCXL017.fits,DE_GC,1.0,0
---,ALG,N,---,188.63491821289062,11.902111053466797,78.55354309082031,2.5168206691741943,1.2937214374542236,1.2700910568237305,1.0,91.85354614257812,0.3302284777164459,0.22015230357646942,75.89250183105469,0.12008307874202728,0.21014536917209625,13.300000190734863,116.47000122070312,alg207,vdgc6,4,4,-1,16,21,spec1d.vugc1.019.GCXF011.fits,Star,0.979616641998291,0
---,ALG,N,---,188.59117126464844,12.038583755493164,-22.62645149230957,2.519683837890625,1.2894959449768066,1.2836194038391113,1.0,9.866826057434082,0.28019383549690247,0.2701869010925293,19.19327735900879,0.14009691774845123,0.10006922483444214,13.300000190734863,142.02999877929688,alg161,vdgc6,3,3,-1,14,18,spec1d.vugc1.025.GCBL001.fits,Star,0.9822667837142944,0
---,ALG,N,---,188.58804321289062,12.034360885620117,-58.53129196166992,2.536853551864624,1.3331009149551392,1.3074265718460083,1.0,-37.56598663330078,0.4102838337421417,0.3402353823184967,7.665302753448486,0.21014536917209625,0.17011769115924835,13.300000190734863,114.97000122070312,alg141,vdgc6,2,2,-1,15,19,spec1d.vugc1.028.GCBL005.fits,Star,0.9797824621200562,0
---,ALG,N,---,188.5693359375,12.026556015014648,-33.433929443359375,2.514432430267334,1.2772455215454102,1.2751662731170654,1.0,2.5917930603027344,0.21014536917209625,0.18012461066246033,22.72572135925293,0.1501038372516632,0.17011769115924835,13.300000190734863,146.9600067138672,alg94,vdgc6,1,1,-1,15,19,spec1d.vugc1.029.GCBL007.fits,Star,0.9817350506782532,0
---,ALG,N,---,188.6269989013672,11.869028091430664,178.9429931640625,2.508206844329834,1.2637678384780884,1.2637678384780884,1.0,192.2429962158203,0.18012461066246033,0.18012461066246033,163.90338134765625,0.07004845887422562,0.12008307874202728,13.300000190734863,178.3000030517578,alg33,vdgc6,0,0,-1,14,19,spec1d.vugc1.030.GCBL008.fits,Star,0.9514323472976685,0
---,MST,N,---,188.56661987304688,12.835249900817871,26.57765769958496,10.184247970581055,13.586655616760254,8.313970565795898,1.0,22.335451126098633,12.058341979980469,1.68116295337677,-17.64220428466797,6.134243488311768,8.04556655883789,13.399998664855957,3.890000104904175,mst528,vdgc5,49,69,4,85,91,spec1d.vugc1.034.GCXO0018.fits,Star,0.9827237129211426,0
---,MST,N,---,188.50987243652344,12.705944061279297,-67.12716674804688,18.089433670043945,12.157591819763184,24.047378540039062,1.0,-79.0546875,10.497262001037598,23.2260684967041,-25.32752227783203,6.004153728485107,6.104223251342773,13.399998664855957,4.019999980926514,mst443,vdgc5,44,62,4,197,203,spec1d.vugc1.035.GCXO0024.fits,Star,0.9788447618484497,0
---,SERZ,Y,VCC1561,188.60406494140625,12.90436840057373,1874.486083984375,6.170135974884033,7.424502849578857,4.930590629577637,1.0,1912.523193359375,5.423752307891846,0.3902699947357178,24.637042999267578,4.9133992195129395,4.753288269042969,13.399998664855957,4.679999828338623,serendip1,vdgc5,5,6,4,22,28,spec1d.vugc1.036.GCXO0025.fits,DE_GC,1.0,0
---,SERZ,Y,VCC1539,188.5304412841797,12.738152503967285,1502.6488037109375,27.50794792175293,38.596961975097656,16.259403228759766,1.0,1516.048828125,38.57668685913086,16.21121597290039,1.6111146211624146,44.94108963012695,23.70639991760254,13.399998664855957,1.690000057220459,serendip1,vdgc5,9,13,4,2,7,spec1d.vugc1.044.GCXO0504.fits,DE_GC,1.0,0
---,ALG,N,---,188.59970092773438,12.881333351135254,9.946151733398438,2.5062296390533447,1.260594367980957,1.2591636180877686,1.0,-1.9513498544692993,0.12008307874202728,0.12008307874202728,-25.297500610351562,0.10006922483444214,0.08005538582801819,13.399998664855957,260.6700134277344,alg168,vdgc5,4,4,-1,12,18,spec1d.vugc1.045.GCXO0555.fits,Star,0.9829140901565552,0
---,GCN,N,---,188.31021118164062,12.871222496032715,380.75274658203125,3.616990327835083,2.4589762687683105,3.3498687744140625,1.0,401.0674743652344,2.0113916397094727,2.94203519821167,6.814714431762695,0.6604569554328918,1.0006922483444214,13.5,18.670000076293945,gcN157,vdgc4B,28,29,4,16,25,spec1d.vugc1.047.GCXO0598.fits,ICGC,0.7519867420196533,0
---,GCN,N,---,188.32579040527344,12.824222564697266,505.7192077636719,9.003707885742188,7.6503825187683105,9.858292579650879,1.0,515.5266723632812,7.054880142211914,9.476555824279785,-3.692554473876953,2.6818554401397705,2.411668300628662,13.5,5.179999828338623,gcN141,vdgc4B,27,28,4,77,85,spec1d.vugc1.055.GCBO0200.fits,ICGC,0.9943199753761292,0
---,GCN,N,---,188.38345336914062,12.797139167785645,1314.6688232421875,14.790101051330566,16.4627628326416,12.829211235046387,1.0,1320.9937744140625,7.365095138549805,6.734658718109131,-7.174963474273682,14.670148849487305,10.847504615783691,13.5,2.759999990463257,gcN136,vdgc4B,25,25,4,46,51,spec1d.vugc1.057.GCBO0339.fits,ICGC,1.0,0
---,GCN,N,---,188.46583557128906,12.791666984558105,49.69371795654297,3.424532175064087,3.1418070793151855,2.1952598094940186,1.0,61.18232727050781,2.5817861557006836,1.5010384321212769,-2.0113916397094727,1.280886173248291,1.0006922483444214,13.5,16.56999969482422,gcN135,vdgc4B,24,24,4,76,84,spec1d.vugc1.058.GCBO0358.fits,Star,0.9818536639213562,0
---,GCN,N,---,188.5308380126953,12.768888473510742,-62.29375457763672,2.958247661590576,2.019242286682129,2.010619640350342,1.0,-52.8965950012207,1.4409968852996826,1.471017599105835,-4.102838516235352,0.6604569554328918,0.5603876709938049,13.5,33.220001220703125,gcN124,vdgc4B,22,22,4,11,21,spec1d.vugc1.063.GCBO0422.fits,Star,0.9793908596038818,0
---,GCN,N,---,188.5228271484375,12.764888763427734,-81.406982421875,3.0927786827087402,2.224374771118164,2.2050225734710693,1.0,-71.22927856445312,1.641135334968567,1.7512115240097046,-3.322298288345337,0.8305745720863342,0.48033231496810913,13.5,27.360000610351562,gcN122,vdgc4B,21,21,4,231,240,spec1d.vugc1.069.VOD0045.fits,Star,0.9769182801246643,0
---,GCN,N,---,188.5052947998047,12.727222442626953,215.58848571777344,18.322439193725586,12.66257381439209,23.849943161010742,1.0,206.6629638671875,11.38787841796875,22.925861358642578,-22.425514221191406,5.393731117248535,6.454465389251709,13.5,3.369999885559082,gcN108,vdgc4B,20,20,4,47,55,spec1d.vugc1.070.VOD0057.fits,Star,0.9212655425071716,0
---,GCA,N,---,188.53741455078125,12.740221977233887,1793.80029296875,15.161477088928223,14.158352851867676,16.319501876831055,1.0,1808.020751953125,8.766064643859863,13.889609336853027,0.7204984426498413,11.047642707824707,8.475863456726074,13.5,4.329999923706055,gcA51,vdgc4B,18,18,2,45,62,spec1d.vugc1.071.SGR0015.fits,ICGC,1.0,0
---,GCA,N,---,188.31991577148438,12.852861404418945,107.53372955322266,13.923576354980469,16.399471282958984,11.115241050720215,1.0,104.40222930908203,15.9010009765625,10.667379379272461,-16.631505966186523,3.8126378059387207,2.8619797229766846,13.5,2.819999933242798,gcA31,vdgc4B,12,12,3,53,61,spec1d.vugc1.072.SGR0077.fits,Star,0.9756541848182678,0
---,GCA,N,---,188.33270263671875,12.873027801513672,1291.923095703125,5.2868428230285645,5.089836120605469,4.580395221710205,1.0,1312.6480712890625,4.593177795410156,3.8226444721221924,7.2249979972839355,1.801246166229248,2.191516160964966,13.5,8.180000305175781,gcA30,vdgc4B,11,11,1,15,21,spec1d.vugc1.073.SGR0117.fits,ICGC,1.0,0
---,GCA,Y,VCC1499,188.32850646972656,12.851444244384766,-523.3427124023438,12.093216896057129,11.815247535705566,11.994227409362793,1.0,-494.6922302246094,9.476555824279785,9.10629940032959,15.150481224060059,6.944804668426514,7.705330848693848,13.5,3.619999885559082,gcA29,vdgc4B,10,10,4,98,104,spec1d.vugc1.075.SGR0153.fits,DE_GC,1.0,0
---,GCA,Y,VCC1539,188.52066040039062,12.74233341217041,1496.3646240234375,7.554901599884033,7.505252361297607,7.161580562591553,1.0,1514.217529296875,4.0027689933776855,5.5238213539123535,4.353011608123779,6.224305629730225,4.383032321929932,13.5,5.900000095367432,gcA25,vdgc4B,9,9,4,36,44,spec1d.vugc5.000.NUC001.fits,DE_GC,1.0,0
---,GCA,Y,VCC1539,188.5243377685547,12.74030590057373,1519.80078125,7.106444358825684,8.505377769470215,5.575876712799072,1.0,1517.880126953125,4.583170413970947,0.0,-15.420668601989746,7.054880142211914,5.4337592124938965,13.5,5.539999961853027,gcA24,vdgc4B,8,8,4,55,65,spec1d.vugc5.001.GCXL001.fits,DE_GC,1.0,0
---,VIR,N,---,188.4337158203125,12.769277572631836,76.10198974609375,4.413453102111816,3.4794602394104004,4.230005741119385,1.0,91.08301544189453,3.072125196456909,3.9627413749694824,1.4810246229171753,1.0507268905639648,0.7905468940734863,13.5,25.799999237060547,vir297,vdgc4B,29,30,4,62,70,spec1d.vugc5.002.GCXL002.fits,Star,0.9798645377159119,0
---,GCA,Y,VCC1539,188.5277862548828,12.742777824401855,1606.9210205078125,15.760729789733887,15.958611488342285,17.57669448852539,1.0,1601.147705078125,10.847504615783691,0.0,-19.273332595825195,11.63805103302002,17.532129287719727,13.5,3.490000009536743,gcA21,vdgc4B,7,7,4,18,29,spec1d.vugc5.003.GCXL003.fits,DE_GC,1.0,0
